size	Count
1780	6
850	2
8324	7
2512	6
7790	1
1697	9
3404	14
636	1
5253	2
1132	5
2093	2
2517	10
1863	3
6914	2
4190	6
1166	4
1492	4
1254	3
7211	1
4256	1
256	2
4111	5
6324	1
10860	1
4672	1
4307	3
1386	8
8151	3
2272	5
10406	1
4105	5
4145	2
3816	1
8045	1
8097	2
3260	3
1343	10
4079	4
6146	1
3307	6
2361	5
8008	3
3104	8
7514	2
3114	7
3108	6
2209	6
4287	4
1738	3
7953	3
2989	2
2244	9
2160	10
1251	5
6552	2
3105	8
4241	3
3337	8
4220	1
857	2
8080	3
4995	3
1964	2
2022	7
2319	5
3290	4
2962	7
3418	15
1414	3
5475	2
964	1
9121	1
2910	4
3588	3
1618	17
6316	1
1934	2
4825	1
3745	3
4872	1
4428	3
4371	1
2430	8
2469	15
8429	1
2928	5
9082	1
7432	2
3159	4
2470	7
2014	4
1034	4
871	2
3275	4
3591	4
7471	1
1702	6
7228	2
371	1
1135	3
9140	1
4278	2
1036	4
1731	5
5583	2
2269	10
4388	4
1098	6
2119	6
4404	2
1790	3
3254	5
6257	1
2943	3
2846	5
2312	6
3733	1
9365	1
2090	3
821	3
1564	4
1232	3
6073	3
3937	3
3312	5
9025	1
3226	4
4535	34
989	2
1918	4
7663	1
2348	5
3718	1
603	3
8122	3
3785	2
4373	1
4437	1
2308	8
1440	3
2963	6
202	4
5110	1
3144	6
6209	2
8304	5
2861	3
4476	5
2452	8
204	3
5158	3
3983	3
2189	6
2329	6
3507	2
3649	5
3489	2
7548	2
4707	1
2067	7
1955	4
2103	6
1255	3
5438	1
2625	6
1208	3
8233	1
1696	4
6449	1
581	1
8392	3
6413	2
752	1
5407	1
604	3
1536	4
440	1
842	2
689	1
7910	2
1523	6
616	1
1244	11
1602	13
3752	1
6629	2
8574	2
960	6
7881	1
8302	2
3354	3
8543	1
1417	7
1468	3
9378	1
906	6
858	1
2421	9
3603	4
1272	11
7863	1
6165	1
222	1
1460	5
2303	4
2979	3
2394	6
8138	1
512	1
1852	6
4496	11
8744	1
8101	2
2780	3
1974	6
959	3
2714	1
2486	8
5853	2
1553	5
1294	6
2227	11
9829	1
379	2
4286	3
3256	5
2691	1
3599	1
1917	2
7901	1
2194	6
6554	1
4615	1
2577	7
10824	1
781	5
1530	5
9735	1
681	9
2502	12
1026	4
1470	5
5987	1
9043	1
9059	2
4090	2
2640	4
5578	1
346	3
5424	2
4470	5
8332	3
2665	4
5026	1
939	1
910	4
1427	4
7854	1
1699	9
7475	1
4847	1
7440	1
8117	2
3747	3
8165	2
452	1
764	2
2860	7
3238	5
1851	4
1541	6
8774	1
2748	5
2064	5
453	3
4715	2
1425	7
555	1
14156	2
3209	4
9368	1
1821	5
658	5
348	3
1830	7
7772	1
2063	4
8259	1
6442	2
1980	7
1422	3
7741	2
6042	1
7091	2
4807	2
2961	3
1033	3
6819	1
1101	3
29622	1
9026	1
3237	4
905	2
2829	6
3321	4
3870	1
660	3
2414	2
1771	6
1985	6
6596	2
3485	1
3382	11
3905	1
7564	2
761	2
3642	5
4628	3
3621	1
5362	1
7760	2
8811	1
485	2
1719	3
2300	8
1014	2
9938	1
1614	7
1094	2
5405	1
1419	4
6093	1
6864	1
9405	1
3310	2
3583	1
1755	4
5620	2
3189	4
1797	2
410	1
1439	2
5935	2
7715	1
4962	1
1786	3
1920	7
1265	7
5723	1
5146	1
7063	2
5744	1
5459	1
1464	5
3318	3
1995	8
4587	2
5430	2
3767	2
2697	5
8051	2
3325	5
1139	1
4445	4
261	2
3683	2
2425	6
467	2
3805	2
5098	2
2585	5
7553	3
14150	1
3135	6
7518	1
9925	1
2343	6
3553	3
7710	2
2410	6
6901	1
6028	1
496	1
2229	2
7362	1
11991	1
1485	4
4989	3
6585	1
29561	1
4495	12
2138	7
4769	2
3891	3
577	2
12455	1
6695	1
1081	3
7337	4
3253	4
29685	1
2313	6
1456	4
782	1
1087	3
2309	5
7535	2
2294	6
756	2
4491	6
3425	18
2305	4
4154	5
7429	4
500	2
8062	3
585	1
6687	1
977	3
2358	8
2736	3
8132	2
1550	5
787	1
3026	8
2246	5
2675	5
1179	2
996	2
4259	3
7115	1
1945	7
8102	1
1256	3
1529	2
2405	3
8196	1
1380	3
29096	1
1747	2
1398	5
8124	2
5964	1
4132	3
816	5
3317	3
4121	1
1548	2
3347	7
433	2
8364	14
4343	1
1290	3
7425	2
9290	2
3786	6
3607	3
1801	5
10830	1
3793	1
934	3
7960	2
719	2
2092	3
4332	2
6390	1
4274	4
8176	2
1473	5
8239	1
8270	1
5389	1
6522	1
8307	3
941	2
1121	7
2570	6
2850	3
7679	3
8626	1
29078	1
4200	4
4957	1
8346	4
4992	2
7676	1
8214	1
7342	1
1811	2
3136	7
3041	6
1992	5
1221	3
2820	3
1939	6
7988	2
2291	3
789	1
1511	3
12828	1
1996	6
1565	5
7976	2
4071	2
8014	2
10822	1
6172	1
6684	2
8320	6
1207	2
1793	3
258	1
6414	1
1962	2
10172	1
1214	6
9851	1
2592	3
4993	1
1237	3
9412	1
5112	1
9720	1
1122	5
783	1
5756	1
2879	16
1131	6
6825	1
1726	3
1446	4
5939	1
2134	5
8742	2
2994	3
4641	2
5042	2
3020	4
2778	3
4304	1
2344	6
1180	3
29441	2
2948	2
5328	1
9484	1
3615	1
1076	2
6080	1
2035	77
973	3
3035	6
1201	2
1559	6
3705	3
4666	2
1782	2
1856	2
10292	1
377	4
3609	4
4066	1
5078	1
4494	5
9077	2
7021	1
4366	3
2761	3
4871	2
3744	1
4487	6
2619	5
8401	1
1092	2
5391	2
3722	1
8285	1
2842	8
16529	1
2317	5
1039	2
8255	3
6210	1
4384	2
6842	2
2004	4
6226	2
1734	4
8049	3
3907	1
6851	1
4213	6
3837	3
3580	3
6443	2
6279	1
2667	3
1452	3
2100	3
6703	1
1701	3
2944	4
1233	1
551	1
2683	4
3176	5
8084	3
2518	15
1739	4
6619	1
4331	1
2670	4
8139	2
381	3
1480	3
7097	1
4399	4
5144	4
779	2
2345	5
7986	2
1068	1
10369	1
1807	4
3520	2
5641	3
2607	4
6464	1
1249	2
6252	3
8349	2
8250	1
4976	3
11868	1
1274	11
2223	10
6693	2
6476	3
3054	8
7668	4
1108	2
7919	3
2245	8
5136	3
6841	1
1942	3
5898	1
5959	1
6067	1
2796	2
2302	5
2695	3
1333	10
4411	2
2954	3
1051	1
6134	1
1758	4
3995	1
6108	1
13434	1
1898	4
3305	3
5467	2
3545	3
2593	3
6385	2
3232	7
8305	4
2127	6
3613	3
3344	4
2975	2
315	2
3360	7
1835	2
2831	3
7197	2
1829	3
2848	7
8840	1
6628	1
5299	1
2029	12
1142	2
4359	1
4612	2
1159	1
1913	8
1035	3
2935	1
11983	1
8286	2
958	2
1871	7
5679	2
2849	5
2824	7
3633	6
809	2
6493	2
766	1
8490	1
1590	6
8359	2
8932	1
2951	2
872	3
7705	3
1599	15
3886	3
8393	4
1169	2
8335	3
9012	1
5244	2
5409	3
5053	3
6273	1
3261	3
4383	4
8641	2
6276	1
316	2
7778	2
6012	1
7787	1
6275	2
2072	2
895	3
1083	1
2927	2
2583	3
3854	3
4036	2
2247	7
5270	1
866	2
6083	1
5307	1
7196	1
2580	2
8222	2
4390	3
7192	3
5109	2
8992	1
1645	20
1741	1
5284	1
1932	4
2793	6
2422	7
4005	2
1228	3
1055	2
804	3
3663	44
1487	6
521	2
1400	4
1832	3
4308	2
1735	4
2844	3
5085	1
3017	4
8935	1
2283	4
3782	1
3002	2
5035	3
4760	3
3757	3
7578	2
5346	1
4833	1
3941	1
8528	1
949	2
7347	3
3323	7
2916	5
2618	1
3309	3
4917	1
3269	5
4337	1
5728	5
8155	1
2643	4
4924	1
3895	1
8700	1
2393	7
5555	1
9961	1
162	3
778	3
3372	7
3960	1
7469	1
480	1
4092	2
2133	9
2815	3
5381	2
3007	3
1296	4
1900	4
4604	1
1212	1
7019	2
1960	3
2719	4
29825	1
1563	5
7089	1
9235	1
4580	1
7520	3
285	1
1831	3
3612	2
8882	7
5870	1
6677	1
7459	1
7122	1
2384	9
3869	4
4674	1
8323	5
15274	1
6595	1
5239	1
7190	4
9661	1
5500	1
7316	4
393	4
1842	4
7409	2
2999	4
203	5
6553	1
5402	1
6351	1
7977	3
4103	3
8135	2
1314	5
4986	1
4408	6
2777	6
4502	9
7276	2
4172	3
7970	4
1385	10
5837	1
10778	1
4449	4
8042	1
1732	2
29480	1
7971	1
3830	1
5159	1
8322	3
2970	3
2281	8
3361	4
4381	5
4177	7
1117	2
3524	3
4243	3
8698	2
28822	1
2230	7
4370	4
2074	5
5166	1
3735	1
1258	1
4350	2
3686	15
3259	4
3230	5
2085	5
4136	3
2967	2
4258	1
4236	4
3224	3
1507	5
6218	1
649	1
2623	3
1084	2
15845	1
14152	1
7391	1
1434	3
3320	2
6354	1
3085	7
7419	2
4815	1
2609	1
1463	3
8158	1
378	4
213	2
1557	6
2810	2
2615	2
1605	8
3725	3
2579	2
3219	2
725	2
5205	1
2705	6
4642	1
6286	1
819	2
6990	2
5872	1
8754	1
4065	1
2435	7
7513	1
4057	3
8054	2
746	2
865	1
7348	3
3857	1
12107	1
7624	1
2578	2
1037	5
3835	3
2621	5
2728	2
9616	2
2290	10
29749	1
1226	4
4753	2
5348	1
2764	3
7177	1
8281	2
345	2
1524	10
1156	3
5513	2
10760	1
4482	5
1141	2
1865	5
744	1
820	1
2507	5
5398	1
5786	1
8542	1
8672	1
7656	2
5123	1
772	2
3038	6
6749	1
1908	7
4661	1
7111	1
3496	3
1775	1
1827	4
4826	1
6213	1
4949	1
7917	4
10387	1
3156	5
1729	2
6563	2
644	1
1105	5
12395	1
1358	5
7439	2
4608	2
7401	1
11504	1
3248	7
5296	1
2763	3
5069	1
1817	3
8341	4
7837	2
1957	4
2792	2
3877	1
2787	2
2671	2
4945	2
3641	4
1128	2
329	1
1009	1
9767	1
3180	2
2195	7
2750	7
1052	3
8075	2
8039	2
2664	1
7830	1
3003	4
3021	7
1882	4
4317	2
3742	4
7912	2
4198	2
3802	3
5524	1
4396	2
7681	1
11723	1
4303	2
471	2
6811	1
3644	5
1531	5
430	2
562	1
9531	1
3630	4
3709	3
8083	2
679	6
8284	2
7437	2
4293	2
8768	1
6642	1
9712	1
6264	1
3791	1
4235	3
1220	2
1533	4
513	1
8031	3
436	2
4571	4
6741	1
510	1
2454	12
10946	1
11835	1
8556	1
4407	1
5591	1
1843	5
2707	1
1546	7
686	3
6297	1
7849	2
7138	2
167	1
803	1
5422	1
6103	2
15799	1
891	1
4019	1
3962	3
2972	1
8308	5
1262	1
3634	2
8982	1
3723	1
7466	1
4891	2
7643	2
2434	11
767	3
5170	1
3284	5
678	7
2914	2
7009	1
7593	1
8144	3
1486	3
8605	1
3826	3
6484	1
2584	2
9230	1
7904	2
8347	4
2766	4
6050	1
8210	1
2771	6
3619	5
4403	2
4229	7
945	2
8865	1
2603	3
7247	2
2306	3
1477	2
8147	1
4488	7
6109	1
495	1
5436	1
4051	1
3577	2
7456	1
4364	3
1527	5
4436	3
7193	2
9771	1
7528	1
9229	1
2791	5
1700	6
3616	2
3322	1
2568	5
3315	4
2920	1
366	2
2992	3
3249	4
753	2
3936	1
7558	1
4918	2
7591	4
7421	1
4720	1
10618	1
8248	4
4795	2
4255	3
3319	2
5504	1
3262	4
913	1
5317	1
6462	2
2320	10
810	2
7185	1
1862	4
10714	1
491	1
2998	3
10541	1
8326	2
2019	3
14120	1
1043	5
2940	4
2075	2
2322	3
6658	1
1789	2
7530	1
8268	2
12093	2
2933	3
7631	1
7690	1
6485	1
7119	1
7965	1
7945	2
4575	4
1365	6
5261	2
3716	4
1395	3
2673	4
576	1
10390	1
1556	5
7887	2
1979	3
3495	6
8261	4
2576	3
979	1
9039	2
1432	6
2315	3
5152	1
7948	3
1912	3
2356	8
2113	4
2589	3
3218	4
9739	1
1399	5
5538	2
3625	7
10884	1
8179	1
520	1
1213	4
6633	1
8403	2
2604	4
3777	3
9035	1
3186	5
717	1
8050	2
3556	2
4353	1
201	3
1906	3
8160	1
7665	1
344	2
6356	1
4467	3
1601	8
29507	1
4312	1
2634	3
3522	3
9008	1
6289	2
8405	1
7118	1
8242	2
4272	1
4834	2
7688	4
2262	2
4718	1
3501	1
606	3
154	2
3928	2
6498	2
7655	3
4971	2
7827	3
7302	2
903	1
8420	2
1040	3
890	1
1490	3
4368	2
3731	1
3552	3
630	1
662	2
1872	5
7799	2
13079	1
7162	3
1160	7
5677	1
3889	4
4817	1
9921	1
1982	4
12118	1
1813	6
2101	4
8367	48
4955	1
7726	1
3981	3
5116	2
5082	1
5163	3
4069	1
7265	1
2336	4
4771	2
1085	1
6150	1
888	3
1194	3
680	8
5487	1
7874	2
760	2
2351	3
4305	2
7517	2
3719	3
455	1
2163	10
1522	2
2033	24
8199	1
5937	1
6710	1
5301	1
151	1
1455	4
2873	2
4526	7
5732	2
16437	1
4413	4
1860	5
14158	1
1086	2
3931	2
4911	1
6258	1
1113	4
5094	2
613	3
1891	6
3714	1
3935	3
3490	1
8993	1
4823	1
4520	4
5228	1
5571	2
3410	8
1295	4
8351	2
2479	2
6564	1
3211	3
5065	2
5067	1
267	1
2931	1
6984	3
870	1
327	2
1753	7
2856	6
4435	2
3263	3
4106	3
2978	1
6906	1
3151	6
3140	6
8023	2
1449	7
3094	7
1276	4
3855	1
6794	1
780	4
1855	2
5857	1
6570	2
3280	4
2693	1
474	1
434	1
7920	2
3659	14
7797	1
7950	2
1883	6
7480	1
3514	1
1969	3
1203	3
6215	2
2997	1
8770	1
3590	2
2164	13
2109	5
4987	1
3994	2
4195	5
4717	2
1454	3
928	1
1792	3
5395	1
1715	3
2187	10
5596	1
7020	2
3986	2
1566	3
1528	4
6192	1
5751	1
9202	1
1720	3
3005	3
5746	1
975	3
9362	1
7785	1
791	2
5774	1
5754	1
6921	2
1164	2
7617	3
212	1
771	2
747	1
2021	7
2950	3
5577	1
7900	2
4712	1
8586	2
1198	2
8603	1
10575	2
2627	2
3996	2
9399	1
6956	1
3200	3
5411	1
1921	3
6630	2
2622	3
3352	6
8157	1
1222	2
3811	2
5076	1
6019	1
1902	4
3587	1
3952	2
7318	2
2318	4
5489	2
1064	3
3497	2
3550	3
7903	1
2649	2
991	1
10090	1
3213	2
1474	3
4082	1
3502	3
4013	2
2073	3
7608	1
3848	2
986	1
5182	2
3926	1
1783	1
224	1
4098	3
1013	3
5804	1
6924	1
4422	6
5663	1
14157	1
4227	1
7229	1
5154	2
1760	3
6081	1
4648	1
5437	2
2628	3
3622	5
10768	1
1149	1
2877	7
2298	4
4433	2
7499	1
3594	1
7640	2
6357	1
5611	1
4007	2
983	1
4374	5
3373	3
3947	1
10308	1
8153	1
9846	1
3927	3
4471	3
824	1
4765	3
7659	1
1497	3
2991	2
6112	1
11694	1
4567	3
3717	1
10304	1
2993	2
1065	2
5828	1
4662	1
8654	1
3512	1
3527	1
7746	1
2700	5
6846	1
6193	1
12303	1
2657	3
163	3
5603	1
9663	1
8113	1
7834	2
8317	4
7046	1
4297	3
864	3
1215	2
7586	1
11463	1
1804	2
1925	4
2677	2
981	1
7386	1
3918	2
750	2
7697	1
7149	1
8665	1
5985	1
8631	1
995	1
832	2
6078	3
7483	2
3881	1
1938	6
3893	1
5789	1
7927	1
5670	1
5066	1
2733	3
1711	1
1133	3
409	1
5562	1
10989	1
4018	2
7000	1
2790	6
8358	7
5032	1
3574	3
6287	1
8318	1
1134	1
5564	1
3585	4
3185	1
6980	1
7260	2
914	1
4003	1
6716	1
1794	3
3363	5
1551	7
2735	4
1504	3
1102	2
4930	2
7846	1
2859	4
4400	3
7397	2
473	1
4908	2
2366	1
8306	2
4801	1
2595	5
2617	3
7803	1
2590	6
7340	2
490	2
9901	1
7611	1
1061	3
5172	1
7039	2
6766	1
1787	3
7669	2
1936	4
2845	1
5175	3
1961	4
1749	6
239	1
3909	1
2011	4
7489	1
7221	2
7706	1
3799	3
4416	1
540	1
4776	1
2325	6
5050	1
26032	1
8278	1
1943	5
1746	3
4585	1
10546	1
3536	3
8219	2
11622	1
4500	10
1170	3
2373	7
5302	2
6922	1
7596	1
8350	1
11310	1
7398	1
8191	2
3970	1
2015	4
302	1
2347	7
1510	2
12478	1
4050	4
8740	1
909	2
4890	1
7125	1
7644	3
7610	4
1096	4
6992	1
2586	4
7947	1
988	1
5164	3
3484	3
3285	3
5895	1
3528	2
5280	1
8743	3
8246	1
5316	2
14456	1
1713	2
8806	1
9763	1
2660	1
1505	5
4857	1
1840	6
7351	3
2360	2
9270	1
5891	1
8395	3
4086	1
2338	2
3523	1
9130	1
1946	4
963	2
2987	1
1888	2
5045	1
565	1
2704	2
1008	2
1032	2
7737	2
4351	2
952	3
936	2
3861	2
740	1
9117	1
5901	2
9791	1
2947	6
4636	3
7326	1
5392	3
7612	4
2731	1
2656	2
4483	3
877	1
596	2
687	2
7295	2
2359	5
4569	1
2297	9
2840	4
4706	1
6652	1
7129	2
458	1
4033	1
7114	1
3614	2
7975	1
5739	1
5135	1
6973	2
3365	5
3806	3
5966	1
7606	1
3222	6
8177	2
815	2
6586	1
1209	1
7083	1
6153	1
3880	2
8195	1
4184	2
4421	3
1182	3
4075	3
4290	2
7940	1
7908	2
2696	3
4122	4
5414	1
1354	3
2150	6
1283	6
7384	2
2876	8
1968	6
1002	1
8880	3
5386	1
8265	1
1144	1
2017	3
5595	2
6912	1
7704	1
4942	2
9594	1
8536	2
4784	1
505	1
7841	2
1910	7
4043	2
2316	5
6764	3
4279	4
5115	1
156	2
7369	1
9002	1
1841	1
306	1
1140	1
29686	1
2774	4
2311	3
5353	2
4041	1
459	1
3867	3
6989	1
971	1
7110	1
7869	2
522	1
5743	1
3236	2
5147	2
572	2
954	1
3882	2
297	2
5186	2
2331	3
2614	4
2115	7
5488	1
4439	1
6278	1
7652	3
8879	2
1112	4
4980	1
5615	1
10100	1
599	4
229	1
1021	2
1089	1
6582	2
7934	2
1225	2
1218	3
4899	1
1983	6
1994	3
4115	2
1825	3
8164	1
4119	2
3796	2
7974	1
7301	1
768	1
7574	1
9450	1
1238	4
863	3
3357	6
5462	1
2669	1
7993	1
7937	2
7018	1
487	3
2105	4
3233	3
6239	1
5984	2
7504	3
2106	4
7573	2
3756	2
2743	3
978	3
3990	1
4322	1
1011	2
6244	1
4922	1
3555	2
7005	2
2084	6
2352	7
3611	2
1937	3
6807	1
2716	4
7100	1
4705	2
3682	2
5416	1
6295	1
7452	3
13635	1
4865	1
3741	1
4444	3
590	1
4160	5
827	2
6098	1
6125	2
2616	4
4594	1
933	1
1887	5
4792	1
5503	2
3825	2
5759	1
3549	3
3727	3
445	1
8884	1
5073	1
13446	1
1056	1
2923	2
412	1
2753	3
9861	1
14155	1
6927	1
260	1
6800	1
2396	3
4725	3
7565	1
1785	4
946	2
1616	13
8917	3
1124	2
5539	1
1206	4
2720	1
869	3
6599	1
999	1
7442	2
7482	2
743	1
5474	1
2779	5
6711	1
7099	1
5155	1
1845	6
6839	1
7981	3
5484	1
4338	2
7630	2
4176	4
3157	4
8063	2
2324	4
1930	4
4311	1
5657	1
2370	5
368	1
9931	1
7935	2
935	2
6951	2
4898	1
8804	1
617	2
7540	1
323	1
4009	2
7491	4
7914	1
8292	1
627	2
6689	1
805	2
980	3
3846	1
9113	1
726	2
5664	1
1004	3
7563	1
2415	3
4017	1
5770	1
4118	1
10209	1
7201	1
1836	2
6056	2
5187	4
2220	7
1078	2
998	1
1146	2
8519	1
5048	1
1709	2
7562	1
7845	2
1245	4
1768	2
8456	1
7961	1
9555	1
769	5
7533	2
7932	1
2986	2
4894	1
8060	2
7994	2
1062	2
4885	1
5866	1
290	1
6852	1
1469	3
7818	1
5382	2
4329	1
5512	2
7825	1
14656	1
7121	1
6053	1
6853	1
1248	3
3763	3
7893	3
5197	1
5418	2
4100	3
4314	3
7921	1
2781	4
5648	1
5775	2
4923	2
4021	2
6452	1
8336	2
1509	3
4611	1
1812	1
5282	1
1822	3
573	1
8331	3
1202	3
1931	4
589	1
1576	5
10568	1
1899	3
615	2
6886	1
7101	1
8878	3
287	1
7428	2
8627	1
3516	2
7651	1
9262	1
318	1
6044	1
8612	1
1217	2
2803	4
8244	1
8994	1
5993	1
8100	1
8099	1
4040	1
2775	2
882	1
6119	1
1046	2
8624	1
8857	1
7418	2
11251	1
2010	2
8972	1
2314	5
3033	7
5980	1
1012	1
2756	6
9021	1
2002	2
8208	3
6358	1
3639	2
1099	7
335	2
1236	1
4059	2
1130	1
5388	1
3515	1
2078	2
5705	1
1903	2
7157	1
7322	1
5730	1
7759	1
8272	1
4108	1
5893	3
951	1
3803	1
5003	2
1408	2
5272	1
3919	1
6318	1
5956	1
4960	2
3945	1
3610	2
463	1
7188	1
683	1
5807	1
6461	1
7722	1
1769	2
8886	1
7331	2
465	1
4873	1
5297	1
6335	1
8028	1
1126	1
11182	1
6707	1
7756	1
907	1
751	1
9309	1
4299	1
337	3
6680	1
373	1
8459	1
6573	1
10773	1
5027	1
438	1
414	1
6678	1
7638	1
7173	1
8606	1
579	2
634	1
2066	2
3327	2
3860	4
351	1
7073	2
1173	3
4935	1
7430	3
8984	1
8172	1
338	1
1044	3
8243	2
5458	1
9471	1
3179	3
2418	4
4313	1
7833	2
3779	1
7882	1
4714	2
7457	1
4409	1
1106	2
3879	2
7930	1
7277	1
5157	1
845	1
2699	1
2104	2
2596	3
6884	2
5606	1
3521	2
5326	1
3720	2
5902	1
313	1
944	1
840	1
7531	1
4845	2
5824	1
8365	15
5618	1
5799	1
8119	2
8513	2
10610	1
5741	2
7728	1
7108	1
8780	2
1041	1
195	1
7206	1
12544	1
1069	1
9177	1
188	2
593	1
1199	2
4112	1
6500	1
8267	1
8871	2
7653	2
5624	1
7216	1
839	3
3486	1
7524	1
7454	1
1958	4
5433	1
600	3
7843	2
8570	1
3726	1
14146	2
1866	2
6962	1
7068	2
11222	1
4640	1
2706	2
4982	2
3915	1
7694	1
5211	2
4367	1
4691	2
10971	1
2878	13
1059	2
1045	1
4031	1
5560	1
8363	1
397	2
4618	2
264	2
4120	2
4042	2
578	1
5126	1
4862	1
2613	1
9074	1
10206	1
6478	2
7286	1
5009	2
8079	2
5184	2
8201	1
3800	1
9040	1
184	1
10359	1
6860	1
9667	1
2624	2
619	1
11895	1
3264	4
3804	3
4321	1
6454	3
831	1
828	3
29066	1
9248	1
4333	4
5070	1
4265	1
29525	1
2921	3
6972	1
29277	1
7252	1
7017	1
8016	2
6960	1
4963	1
7368	1
4680	1
6114	1
10644	1
5532	1
3628	1
4424	4
4701	2
2423	1
1405	2
1984	4
4326	4
439	1
5602	1
7998	2
4786	1
4395	1
4578	2
2404	4
7357	2
7038	1
2688	2
6889	1
1111	1
8301	3
10294	1
7377	1
4990	4
7308	1
11162	1
6953	2
1453	2
1426	2
7041	1
6735	2
10904	1
5173	1
8789	1
4375	1
4742	1
3902	2
2654	2
7282	2
10983	1
5854	1
8007	1
4221	3
7978	3
8699	1
7925	1
8096	3
4084	2
7189	1
1020	1
6306	2
4175	3
5074	1
6030	2
4461	2
6310	1
7055	1
6611	1
8154	1
5000	2
9038	1
8078	1
3197	2
5396	1
7350	1
4813	1
4574	1
1839	4
4330	1
4398	2
1947	4
5855	1
967	1
4125	1
7733	1
5289	1
7496	1
7176	1
8831	1
7254	3
7098	3
4948	1
6898	1
14193	1
8457	1
650	1
1103	1
7581	2
6568	1
5181	1
4062	1
3595	2
11444	1
7315	1
4617	1
4037	1
7495	2
8449	1
7434	1
868	1
8675	1
3332	2
6732	2
3985	2
349	1
3823	1
3978	1
11071	1
4650	1
4406	1
4211	2
6447	1
748	2
7918	1
9612	1
6339	1
9037	1
6826	1
3769	1
9416	1
8491	1
4347	2
8507	1
6591	1
10268	1
8926	2
8876	2
5942	1
654	2
7134	3
7227	2
9512	1
3887	2
6397	1
4696	1
7879	1
5609	1
7109	2
4869	1
7298	1
7909	1
1796	2
8431	1
4830	1
9593	1
424	1
9920	1
288	1
1195	2
2912	3
697	1
7894	1
13818	1
4679	1
985	1
8212	1
7237	2
1391	3
5629	2
6404	2
7183	1
8549	1
7379	1
8569	1
10805	1
7233	2
8674	1
4670	1
4868	1
5545	1
8875	2
6431	1
6141	1
6092	1
2207	7
4269	3
4888	3
8330	5
8235	2
4440	1
6659	1
9736	1
1019	3
7065	1
488	2
29281	1
7026	1
5445	1
5285	2
4582	2
656	1
3888	1
5876	1
6196	1
3335	3
8398	1
10817	1
4644	1
2799	3
5491	1
8127	1
8251	1
4810	1
9104	1
1444	4
3737	1
3518	1
6715	1
4828	1
3561	2
737	1
5551	1
5393	1
1519	2
4852	1
7929	1
1861	3
4936	1
8533	1
2969	1
6701	1
6235	1
7995	1
4097	4
8066	2
4804	1
428	3
4793	1
1114	1
7356	2
9672	1
6809	1
5111	1
5974	1
6203	1
8686	1
3562	1
8238	2
3540	2
8873	1
10467	1
3191	4
5162	1
4655	1
3765	2
29462	1
8506	1
908	2
11381	1
3906	1
4429	4
7186	1
1018	2
1185	2
8566	1
3921	1
14163	1
792	1
5576	1
3858	2
6562	1
5434	2
11526	1
7464	2
2955	3
4257	1
5237	2
4273	2
1483	3
6952	2
4782	1
153	1
7346	1
3954	2
2350	1
8299	2
6624	1
7592	1
2932	3
3836	1
7742	1
6186	1
7047	2
5046	2
4651	1
1007	2
4764	2
8447	1
10069	1
5150	2
2758	2
833	1
7820	1
8817	1
2956	1
4880	2
9358	1
549	1
173	1
4721	1
601	4
2647	4
3715	1
362	1
8290	1
3565	2
7258	1
626	1
355	1
3589	2
1784	1
690	1
8046	2
5140	3
2713	1
8231	1
8404	1
7972	2
547	1
11832	1
1190	1
5174	1
389	1
3770	3
6424	1
3872	1
10555	1
6296	1
3000	3
8623	1
6833	2
4157	1
4298	2
4246	2
6706	1
8912	1
4417	1
1150	1
3493	3
7327	1
6657	1
7278	1
5258	1
1337	1
4054	1
982	1
6426	1
2107	2
6632	1
894	2
8689	1
3991	1
8357	4
2354	5
9007	1
12387	1
6051	1
9684	1
8869	1
17287	1
1153	1
8576	1
8866	1
3984	1
7163	1
6130	1
7595	2
6518	1
2977	1
6942	2
6178	1
206	1
3989	1
7770	1
5612	2
3883	1
926	1
5113	1
7552	1
6651	1
10070	1
6368	1
3578	2
7808	1
4985	1
7372	1
5375	1
29796	1
10263	1
3871	1
7067	1
8907	2
7718	2
3297	3
8355	3
7626	1
2721	3
8999	1
7560	2
7682	2
6319	1
4915	1
5729	1
921	1
5028	1
10527	1
4363	1
2652	1
4740	1
311	1
6748	1
3728	1
770	2
7839	1
7964	2
6566	1
5558	1
2741	4
4260	1
1393	3
475	1
8454	2
8820	1
5243	1
2653	2
7168	1
29418	1
7492	1
11901	1
3558	3
6998	1
6634	1
9438	1
15068	1
1259	2
9279	1
7572	1
7587	1
8126	1
8996	1
7300	2
8072	1
3194	2
4215	1
5652	1
3850	1
7875	1
5928	1
776	1
4794	1
6416	1
5124	1
1538	2
11508	1
8043	3
8469	1
8722	1
8644	1
29564	1
395	1
28658	1
723	1
4916	1
1387	1
29235	1
9492	1
9802	1
2301	2
2930	2
7962	2
2974	1
3818	1
4102	1
885	2
652	2
8173	1
5763	1
9091	1
15928	1
12675	1
5991	1
8619	1
1539	1
7273	2
3567	3
4320	1
1246	4
10219	1
450	1
674	3
4001	2
7637	1
4763	1
5185	2
8883	1
2990	3
9892	1
266	1
6904	2
2938	1
5903	1
4933	1
9458	1
5306	1
1172	1
1479	2
3929	1
6204	1
7579	1
4591	1
4710	1
273	1
7415	1
6887	1
4874	1
5478	1
309	1
4153	2
7941	1
3925	2
468	1
8142	1
5871	2
8001	1
893	1
9462	1
7938	1
7662	1
322	2
7324	1
11072	1
7329	2
722	1
8548	1
8417	1
4598	1
